sensor-id,temp [¡C],revC_raw_tmp,revC_raw_rv,tsi_value [m/s]
7,17.9,1.75,1.489,0.5303
7,17.9,1.745,1.489,0.5303
7,17.9,1.745,1.488,0.5327
7,17.9,1.749,1.487,0.5352
7,17.9,1.751,1.494,0.5352
7,17.9,1.75,1.498,0.5352
7,17.9,1.75,1.494,0.5327
7,17.9,1.749,1.501,0.5327
7,17.9,1.749,1.502,0.5352
7,17.9,1.745,1.488,0.5352
7,17.9,1.749,1.489,0.5352
7,17.9,1.749,1.494,0.5327
7,17.9,1.75,1.498,0.5376
7,17.9,1.75,1.491,0.5376
7,17.9,1.747,1.488,0.5303
7,17.9,1.745,1.488,0.523
7,17.9,1.749,1.489,0.523
7,17.9,1.749,1.491,0.523
7,17.9,1.749,1.491,0.5254
7,17.9,1.751,1.487,0.5205
7,17.9,1.745,1.491,0.5205
7,17.9,1.749,1.488,0.5181
7,17.9,1.751,1.492,0.5181
7,17.9,1.753,1.499,0.5181
7,17.9,1.751,1.503,0.5279
7,17.9,1.749,1.503,0.5572
7,17.9,1.747,1.505,0.5572
7,17.9,1.751,1.508,0.5816
7,17.9,1.751,1.517,0.589
7,17.9,1.75,1.51,0.5938
7,17.9,1.753,1.502,0.5938
7,17.9,1.755,1.499,0.589
7,17.9,1.75,1.51,0.589
7,17.9,1.746,1.507,0.5987
7,17.9,1.751,1.509,0.5914
7,17.9,1.749,1.513,0.5987
7,17.9,1.748,1.506,0.5987
7,17.9,1.751,1.507,0.5914
7,17.9,1.751,1.511,0.5914
7,17.9,1.749,1.505,0.5914
7,17.9,1.755,1.511,0.5938
7,17.9,1.747,1.509,0.5865
7,17.9,1.754,1.508,0.5865
7,17.9,1.751,1.507,0.5792
7,17.9,1.751,1.503,0.5816
7,17.9,1.75,1.503,0.5865
7,17.9,1.751,1.505,0.5865
7,17.9,1.751,1.509,0.5816
7,17.9,1.75,1.51,0.5816
7,17.9,1.751,1.515,0.5816
7,17.9,1.75,1.511,0.589
7,17.9,1.751,1.504,0.589
7,17.9,1.75,1.509,0.589
7,17.9,1.75,1.51,0.6012
7,17.9,1.748,1.506,0.6012
7,17.9,1.756,1.507,0.5987
7,17.9,1.75,1.513,0.6012
7,17.9,1.75,1.508,0.5938
7,17.9,1.749,1.514,0.5938
7,17.9,1.751,1.507,0.5865
7,17.9,1.751,1.502,0.5841
7,17.9,1.747,1.502,0.5767
7,17.9,1.747,1.507,0.5767
7,17.9,1.751,1.502,0.5743
7,17.9,1.749,1.499,0.5743
7,17.9,1.746,1.502,0.5743
7,17.9,1.755,1.503,0.5767
7,17.9,1.749,1.5,0.5718
7,17.9,1.749,1.506,0.5718
7,17.9,1.753,1.51,0.5914
7,17.9,1.749,1.501,0.5914
7,17.9,1.747,1.503,0.5914
7,17.9,1.749,1.503,0.5914
7,17.9,1.753,1.507,0.5841
7,17.9,1.75,1.507,0.5841
7,17.9,1.749,1.506,0.5792
7,17.9,1.755,1.507,0.5743
7,17.9,1.746,1.499,0.5792
7,17.9,1.754,1.499,0.5792
7,17.9,1.755,1.51,0.5694
7,17.9,1.75,1.514,0.5694
7,17.9,1.748,1.513,0.5767
7,17.9,1.745,1.511,0.5767
7,17.9,1.751,1.502,0.5767
7,17.9,1.748,1.503,0.5767
7,17.9,1.747,1.505,0.5767
7,17.9,1.744,1.505,0.5865
7,17.9,1.75,1.505,0.5865
7,17.9,1.749,1.508,0.5865
7,17.9,1.753,1.507,0.5938
7,17.9,1.75,1.516,0.5938
7,17.8,1.755,1.52,0.6109
7,17.8,1.749,1.52,0.6281
7,17.9,1.749,1.52,0.65
7,17.9,1.746,1.531,0.65
7,17.9,1.753,1.525,0.6549
7,17.9,1.755,1.526,0.6549
7,17.9,1.754,1.526,0.6696
7,17.9,1.749,1.535,0.6769
7,17.8,1.754,1.526,0.6867
7,17.8,1.751,1.529,0.6867
7,17.9,1.756,1.526,0.7038
7,17.9,1.755,1.527,0.7038
7,17.9,1.754,1.531,0.7063
7,17.9,1.754,1.527,0.7063
7,17.9,1.755,1.531,0.7087
7,17.9,1.749,1.527,0.7087
7,17.9,1.754,1.525,0.7063
7,17.9,1.75,1.531,0.7185
7,17.9,1.749,1.53,0.7111
7,17.9,1.75,1.527,0.7111
7,17.9,1.755,1.525,0.7136
7,17.9,1.749,1.532,0.7136
7,17.9,1.755,1.535,0.6965
7,17.9,1.751,1.524,0.7063
7,17.9,1.757,1.53,0.7038
7,17.9,1.752,1.535,0.7038
7,17.9,1.754,1.543,0.6989
7,17.9,1.751,1.535,0.6965
7,17.9,1.755,1.533,0.694
7,17.9,1.757,1.53,0.694
7,17.9,1.758,1.531,0.6965
7,17.9,1.753,1.533,0.6965
7,17.9,1.754,1.547,0.6965
7,17.9,1.749,1.535,0.694
7,17.9,1.757,1.535,0.6916
7,17.9,1.755,1.527,0.6916
7,17.9,1.759,1.534,0.6965
7,17.9,1.755,1.533,0.6965
7,17.9,1.755,1.542,0.694
7,17.9,1.755,1.535,0.6965
7,17.9,1.755,1.535,0.6867
7,17.9,1.757,1.542,0.6867
7,17.9,1.755,1.53,0.694
7,17.9,1.755,1.527,0.6843
7,17.9,1.753,1.529,0.6965
7,17.9,1.751,1.533,0.6965
7,17.9,1.755,1.525,0.6843
7,17.9,1.755,1.527,0.6843
7,17.9,1.754,1.53,0.6794
7,17.9,1.755,1.523,0.6745
7,17.9,1.755,1.53,0.6696
7,17.9,1.756,1.52,0.6696
7,17.9,1.755,1.526,0.6598
7,17.9,1.758,1.527,0.6598
7,17.9,1.758,1.532,0.6549
7,17.9,1.755,1.52,0.6525
7,17.9,1.757,1.527,0.6549
7,17.9,1.757,1.527,0.6549
7,17.9,1.757,1.529,0.6672
7,17.9,1.747,1.527,0.6647
7,17.9,1.757,1.535,0.6647
7,17.9,1.751,1.53,0.6647
7,17.9,1.753,1.525,0.65
7,17.9,1.75,1.533,0.65
7,17.9,1.759,1.527,0.6525
7,17.9,1.753,1.547,0.6549
7,17.9,1.756,1.543,0.6867
7,17.9,1.753,1.552,0.6867
7,17.9,1.757,1.551,0.7111
7,17.9,1.753,1.547,0.716
7,17.9,1.759,1.548,0.716
7,17.9,1.749,1.549,0.738
7,17.9,1.755,1.551,0.7551
7,17.9,1.754,1.552,0.7551
7,17.9,1.756,1.553,0.7869
7,17.9,1.751,1.552,0.7942
7,17.9,1.759,1.549,0.7942
7,17.9,1.761,1.552,0.7942
7,17.9,1.755,1.551,0.7869
7,17.9,1.753,1.552,0.7869
7,17.8,1.755,1.546,0.7796
7,17.8,1.757,1.545,0.7674
7,17.9,1.759,1.545,0.7674
7,17.9,1.76,1.545,0.7625
7,17.9,1.755,1.551,0.7722
7,17.9,1.757,1.554,0.7722
7,17.9,1.754,1.551,0.7722
7,17.9,1.761,1.554,0.7625
7,17.9,1.754,1.549,0.7576
7,17.9,1.759,1.548,0.7576
7,17.9,1.751,1.552,0.7771
7,17.9,1.759,1.552,0.7771
7,17.9,1.759,1.546,0.7771
7,17.9,1.759,1.551,0.7771
7,17.9,1.757,1.535,0.7674
7,17.9,1.758,1.552,0.7674
7,17.9,1.752,1.552,0.7845
7,17.9,1.756,1.552,0.782
7,17.8,1.75,1.556,0.782
7,17.8,1.757,1.552,0.7674
7,17.9,1.757,1.543,0.7625
7,17.9,1.757,1.551,0.7625
7,17.9,1.755,1.555,0.7722
7,17.9,1.759,1.554,0.7747
7,17.9,1.756,1.557,0.7747
7,17.9,1.76,1.554,0.7625
7,17.9,1.751,1.55,0.7649
7,17.9,1.755,1.552,0.7649
7,17.9,1.751,1.552,0.7674
7,17.9,1.755,1.551,0.7698
7,17.9,1.751,1.546,0.7698
7,17.9,1.76,1.552,0.7502
7,17.9,1.75,1.549,0.7502
7,17.9,1.76,1.551,0.7502
7,17.9,1.755,1.552,0.7502
7,17.9,1.758,1.552,0.76
7,17.9,1.756,1.545,0.7747
7,17.9,1.758,1.55,0.7747
7,17.9,1.754,1.549,0.7698
7,17.9,1.759,1.552,0.7527
7,17.9,1.754,1.55,0.7527
7,17.9,1.757,1.552,0.7502
7,17.9,1.755,1.546,0.7356
7,17.9,1.759,1.55,0.7356
7,17.8,1.755,1.55,0.7331
7,17.8,1.76,1.553,0.7283
7,17.9,1.755,1.552,0.7283
7,17.9,1.758,1.542,0.7234
7,17.9,1.755,1.552,0.738
7,17.9,1.758,1.552,0.7551
7,17.9,1.754,1.551,0.7551
7,17.9,1.759,1.552,0.7502
7,17.8,1.755,1.559,0.7502
7,17.8,1.757,1.574,0.7551
7,17.8,1.754,1.563,0.7698
7,17.8,1.754,1.57,0.7942
7,17.8,1.757,1.57,0.7942
7,17.8,1.759,1.579,0.8187
7,17.8,1.758,1.572,0.8651
7,17.8,1.754,1.573,0.8651
7,17.9,1.754,1.574,0.8602
7,17.9,1.759,1.573,0.8847
7,17.9,1.758,1.573,0.8847
7,17.9,1.76,1.573,0.8895
7,17.9,1.755,1.569,0.8895
7,17.9,1.759,1.574,0.9042
7,17.9,1.756,1.57,0.9042
7,17.9,1.759,1.579,0.9066
7,17.9,1.757,1.571,0.9066
7,17.9,1.759,1.566,0.892
7,17.8,1.756,1.57,0.8895
7,17.8,1.761,1.568,0.8895
7,17.9,1.755,1.579,0.8895
7,17.9,1.761,1.569,0.8871
7,17.9,1.759,1.566,0.8871
7,17.9,1.761,1.576,0.8871
7,17.9,1.759,1.575,0.8895
7,17.9,1.759,1.578,0.8847
7,17.8,1.764,1.568,0.8847
7,17.8,1.76,1.573,0.8798
7,17.9,1.758,1.57,0.8773
7,17.9,1.759,1.566,0.892
7,17.9,1.759,1.568,0.892
7,17.9,1.749,1.572,0.8895
7,17.9,1.755,1.57,0.8895
7,17.9,1.759,1.577,0.9066
7,17.9,1.762,1.571,0.914
7,17.9,1.753,1.567,0.9189
7,17.9,1.758,1.559,0.9189
7,17.9,1.757,1.574,0.9189
7,17.9,1.759,1.566,0.9189
7,17.9,1.754,1.568,0.9189
7,17.9,1.766,1.571,0.9238
7,17.9,1.755,1.574,0.9238
7,17.9,1.759,1.57,0.9238
7,17.9,1.757,1.57,0.8993
7,17.8,1.757,1.577,0.8969
7,17.8,1.756,1.569,0.8773
7,17.9,1.762,1.571,0.8773
7,17.9,1.755,1.574,0.87
7,17.9,1.759,1.572,0.87
7,17.9,1.761,1.57,0.892
7,17.9,1.759,1.577,0.9018
7,17.9,1.757,1.575,0.8993
7,17.8,1.762,1.571,0.8993
7,17.8,1.755,1.567,0.8969
7,17.9,1.756,1.569,0.8969
7,17.9,1.76,1.569,0.8944
7,17.9,1.763,1.579,0.8944
7,17.9,1.759,1.577,0.8798
7,17.9,1.76,1.571,0.8798
7,17.9,1.756,1.57,0.8871
7,17.9,1.762,1.574,0.8847
7,17.9,1.762,1.575,0.8798
7,17.9,1.76,1.574,0.8798
7,17.9,1.758,1.57,0.8847
7,17.9,1.761,1.573,0.8847
7,17.9,1.759,1.562,0.8895
7,17.9,1.759,1.569,0.8895
7,17.9,1.76,1.571,0.9042
7,17.9,1.757,1.574,0.9042
7,17.9,1.759,1.571,0.9018
7,17.9,1.758,1.575,0.8969
7,17.9,1.761,1.577,0.8895
7,17.8,1.757,1.583,0.8895
7,17.8,1.757,1.585,0.914
7,17.9,1.757,1.585,0.914
7,17.9,1.761,1.584,0.9189
7,17.9,1.759,1.589,0.9286
7,17.9,1.76,1.584,0.9238
7,17.9,1.759,1.584,0.9238
7,17.9,1.763,1.584,0.9311
7,17.9,1.759,1.584,0.9311
7,17.9,1.759,1.582,0.9311
7,17.9,1.761,1.583,0.9262
7,17.9,1.762,1.583,0.9457
7,17.9,1.764,1.582,0.9457
7,17.9,1.764,1.579,0.9775
7,17.9,1.762,1.584,0.98
7,17.9,1.762,1.579,0.9726
7,17.8,1.76,1.581,0.9726
7,17.8,1.762,1.579,0.9848
7,17.8,1.761,1.579,0.9848
7,17.8,1.765,1.583,1.002
7,17.9,1.759,1.581,1.0068
7,17.9,1.763,1.584,1.0362
7,17.9,1.762,1.583,1.0362
7,17.9,1.764,1.579,1.0166
7,17.9,1.762,1.583,1.0166
7,17.9,1.762,1.584,1.0093
7,17.9,1.761,1.58,0.9971
7,17.9,1.758,1.583,0.9726
7,17.8,1.763,1.582,0.9726
7,17.8,1.767,1.588,0.9824
7,17.9,1.766,1.584,0.9677
7,17.9,1.764,1.585,0.9506
7,17.9,1.759,1.58,0.9506
7,17.9,1.763,1.584,0.9457
7,17.8,1.763,1.585,0.9457
7,17.8,1.766,1.589,0.9555
7,17.8,1.762,1.588,0.958
7,17.8,1.763,1.585,0.9384
7,17.8,1.762,1.584,0.9384
7,17.8,1.763,1.586,0.9286
7,17.8,1.763,1.581,0.9213
7,17.8,1.762,1.583,0.9213
7,17.9,1.763,1.582,0.9262
7,17.9,1.762,1.57,0.9409
7,17.8,1.763,1.574,0.9409
7,17.8,1.762,1.583,0.9555
7,17.9,1.761,1.582,0.9653
7,17.9,1.763,1.584,0.9653
7,17.9,1.761,1.583,0.9653
7,17.9,1.759,1.584,0.9677
7,17.8,1.763,1.581,0.9677
7,17.8,1.759,1.584,0.9531
7,17.9,1.765,1.584,0.9506
7,17.9,1.763,1.584,0.9384
7,17.9,1.759,1.585,0.9384
7,17.9,1.759,1.582,0.9457
7,17.8,1.761,1.579,0.9506
7,17.8,1.761,1.589,0.9506
7,17.9,1.766,1.582,0.9335
7,17.9,1.761,1.59,0.9555
7,17.8,1.761,1.595,0.9555
7,17.8,1.759,1.596,0.98
7,17.9,1.761,1.599,0.9922
7,17.9,1.759,1.592,0.9922
7,17.8,1.762,1.593,1.0411
7,17.8,1.766,1.591,1.0826
7,17.8,1.757,1.6,1.0826
7,17.8,1.761,1.595,1.085
7,17.8,1.762,1.6,1.0802
7,17.8,1.763,1.59,1.0899
7,17.9,1.764,1.599,1.0899
7,17.9,1.763,1.604,1.0655
7,17.8,1.762,1.599,1.063
7,17.8,1.758,1.606,1.063
7,17.8,1.762,1.602,1.0557
7,17.8,1.763,1.6,1.0484
7,17.9,1.766,1.6,1.0484
7,17.9,1.762,1.599,1.0484
7,17.8,1.759,1.6,1.0557
7,17.8,1.761,1.59,1.0557
7,17.8,1.759,1.6,1.0557
7,17.8,1.764,1.602,1.0728
7,17.9,1.758,1.602,1.0728
7,17.9,1.763,1.598,1.0606
7,17.8,1.763,1.6,1.0557
7,17.8,1.759,1.594,1.0557
7,17.9,1.759,1.597,1.0826
7,17.9,1.763,1.6,1.0899
7,17.9,1.759,1.6,1.0899
7,17.9,1.762,1.596,1.0899
7,17.9,1.759,1.602,1.0802
7,17.9,1.762,1.599,1.0802
7,17.9,1.757,1.6,1.0606
7,17.9,1.764,1.603,1.0533
7,17.8,1.758,1.6,1.0508
7,17.8,1.763,1.605,1.0508
7,17.8,1.757,1.6,1.0313
7,17.8,1.763,1.599,1.0313
7,17.8,1.759,1.598,1.0313
7,17.8,1.767,1.587,1.0533
7,17.9,1.758,1.587,1.0582
7,17.9,1.762,1.598,1.0582
7,17.8,1.756,1.595,1.0606
7,17.8,1.766,1.587,1.0557
7,17.9,1.756,1.597,1.0557
7,17.9,1.762,1.599,1.0655
7,17.8,1.759,1.602,1.0606
7,17.8,1.759,1.6,1.0606
7,17.8,1.758,1.606,1.0337
7,17.8,1.761,1.6,1.0166
7,17.8,1.759,1.597,1.0166
7,17.8,1.763,1.6,1.0191
7,17.8,1.757,1.604,1.0288
7,17.8,1.761,1.597,1.0288
7,17.8,1.755,1.6,1.0411
7,17.8,1.762,1.603,1.0435
7,17.8,1.759,1.597,1.0435
7,17.8,1.763,1.593,1.0435
7,17.8,1.763,1.6,1.0362
7,17.8,1.761,1.594,1.0362
7,17.8,1.758,1.6,1.0411
7,17.8,1.766,1.595,1.0264
7,17.8,1.759,1.6,1.0264
7,17.8,1.763,1.595,1.0411
7,17.8,1.757,1.594,1.0313
7,17.8,1.76,1.599,1.0313
7,17.8,1.761,1.599,1.0313
7,17.8,1.764,1.601,1.0533
7,17.8,1.759,1.604,1.0533
7,17.8,1.76,1.601,1.0264
7,17.9,1.759,1.607,1.0313
7,17.9,1.762,1.613,1.0411
7,17.9,1.759,1.615,1.0411
7,17.9,1.765,1.611,1.063
7,17.8,1.765,1.607,1.063
7,17.8,1.763,1.611,1.1046
7,17.8,1.761,1.611,1.1144
7,17.8,1.763,1.61,1.1046
7,17.8,1.762,1.603,1.1046
7,17.8,1.767,1.61,1.1022
7,17.8,1.765,1.611,1.0948
7,17.8,1.767,1.606,1.0948
7,17.8,1.759,1.607,1.0899
7,17.8,1.764,1.614,1.1413
7,17.8,1.764,1.605,1.1413
7,17.8,1.762,1.61,1.1706
7,17.8,1.76,1.611,1.1779
7,17.8,1.763,1.607,1.1852
7,17.8,1.757,1.604,1.1852
7,17.8,1.765,1.611,1.1828
7,17.9,1.759,1.614,1.1828
7,17.9,1.766,1.605,1.1779
7,17.9,1.761,1.614,1.1755
7,17.9,1.763,1.616,1.1779
7,17.8,1.762,1.619,1.1779
7,17.8,1.762,1.616,1.1901
7,17.8,1.767,1.618,1.1901
7,17.8,1.763,1.617,1.1755
7,17.9,1.765,1.616,1.173
7,17.9,1.766,1.616,1.1632
7,17.8,1.769,1.614,1.1632
7,17.8,1.767,1.615,1.1779
7,17.8,1.763,1.615,1.1852
7,17.8,1.766,1.615,1.1779
7,17.8,1.763,1.634,1.1779
7,17.8,1.763,1.615,1.1852
7,17.9,1.764,1.619,1.1852
7,17.9,1.765,1.63,1.1706
7,17.8,1.763,1.631,1.1584
7,17.8,1.763,1.63,1.1608
7,17.8,1.763,1.635,1.1608
7,17.8,1.767,1.634,1.1535
7,17.8,1.767,1.631,1.1535
7,17.8,1.766,1.619,1.1364
7,17.8,1.759,1.629,1.151
7,17.8,1.767,1.615,1.1632
7,17.8,1.762,1.619,1.1632
7,17.8,1.764,1.623,1.1584
7,17.8,1.766,1.623,1.1535
7,17.8,1.767,1.622,1.1608
7,17.8,1.765,1.621,1.1608
7,17.8,1.765,1.629,1.1755
7,17.8,1.764,1.625,1.1755
7,17.8,1.765,1.618,1.1804
7,17.8,1.769,1.621,1.1828
7,17.8,1.769,1.616,1.1852
7,17.8,1.767,1.623,1.1852
7,17.8,1.763,1.615,1.1779
7,17.8,1.763,1.623,1.1755
7,17.8,1.769,1.619,1.173
7,17.8,1.765,1.616,1.173
7,17.8,1.763,1.616,1.173
6,17.9,1.696,1.201,0
6,17.9,1.695,1.202,0
6,17.9,1.697,1.201,0
6,17.9,1.695,1.2,0
6,17.9,1.701,1.2,0
6,17.9,1.694,1.2,0
6,17.9,1.697,1.201,0
6,17.9,1.698,1.2,0
6,17.9,1.693,1.2,0
6,17.9,1.699,1.199,0
6,17.9,1.697,1.2,0
6,17.9,1.69,1.199,0
6,17.9,1.694,1.201,0
6,17.9,1.697,1.2,0
6,17.9,1.696,1.2,0
6,17.9,1.693,1.201,0
6,17.9,1.694,1.218,0
6,17.9,1.728,1.396,0.2517
6,17.9,1.73,1.393,0.2908
6,17.9,1.728,1.386,0.2908
6,17.9,1.733,1.379,0.2981
6,17.9,1.729,1.371,0.2908
6,17.9,1.735,1.37,0.2884
6,17.9,1.729,1.359,0.2884
6,17.9,1.738,1.383,0.2664
6,17.9,1.734,1.388,0.2664
6,17.9,1.737,1.386,0.2737
6,17.9,1.739,1.38,0.2859
6,17.9,1.741,1.383,0.2859
6,17.9,1.743,1.373,0.2859
6,17.9,1.738,1.373,0.2713
6,17.9,1.741,1.362,0.2713
6,17.9,1.739,1.369,0.2639
6,17.9,1.739,1.367,0.2664
6,17.9,1.739,1.376,0.2615
6,17.9,1.742,1.362,0.2615
6,17.9,1.741,1.365,0.2664
6,17.9,1.742,1.363,0.2664
6,17.9,1.739,1.363,0.2737
6,17.9,1.743,1.367,0.2737
6,17.9,1.733,1.374,0.2786
6,17.9,1.74,1.367,0.2786
6,17.9,1.739,1.369,0.2908
6,17.9,1.741,1.37,0.2908
6,17.9,1.742,1.365,0.2908
6,17.9,1.739,1.365,0.2908
6,17.9,1.74,1.372,0.2859
6,17.9,1.742,1.367,0.2835
6,17.9,1.74,1.36,0.2835
6,17.9,1.741,1.371,0.2835
6,17.9,1.739,1.362,0.2835
6,17.9,1.738,1.37,0.2835
6,17.9,1.742,1.371,0.2786
6,17.9,1.742,1.367,0.2786
6,17.9,1.743,1.376,0.2786
6,17.9,1.741,1.38,0.2786
6,17.9,1.743,1.376,0.281
6,17.9,1.741,1.375,0.281
6,17.9,1.74,1.363,0.2859
6,17.9,1.742,1.366,0.2933
6,17.9,1.743,1.363,0.2859
6,17.9,1.739,1.366,0.2859
6,17.9,1.742,1.364,0.2835
6,17.9,1.732,1.361,0.281
6,17.9,1.739,1.371,0.2688
6,17.9,1.743,1.361,0.2688
6,17.9,1.741,1.36,0.2688
6,17.9,1.737,1.367,0.2688
6,17.9,1.743,1.374,0.2786
6,17.9,1.74,1.371,0.2688
6,17.9,1.735,1.371,0.2688
6,17.9,1.737,1.36,0.2688
6,17.9,1.741,1.367,0.2664
6,17.9,1.742,1.365,0.2664
6,17.9,1.738,1.367,0.2639
6,17.9,1.743,1.365,0.2639
6,17.9,1.738,1.36,0.2615
6,17.9,1.741,1.361,0.2615
6,17.9,1.735,1.362,0.2517
6,17.9,1.742,1.367,0.2542
6,17.9,1.734,1.361,0.2615
6,17.9,1.735,1.367,0.2615
6,17.9,1.741,1.373,0.2615
6,17.9,1.738,1.375,0.2615
6,17.9,1.742,1.381,0.2615
6,17.9,1.741,1.379,0.2713
6,17.9,1.742,1.377,0.2884
6,17.9,1.741,1.386,0.2884
6,17.9,1.744,1.385,0.3006
6,17.9,1.743,1.39,0.3006
6,17.9,1.735,1.377,0.3177
6,17.9,1.744,1.389,0.3201
6,17.9,1.742,1.388,0.3177
6,17.9,1.741,1.382,0.3177
6,17.9,1.743,1.389,0.3226
6,17.9,1.742,1.381,0.3128
6,17.9,1.744,1.384,0.3177
6,17.9,1.743,1.385,0.3177
6,17.9,1.744,1.381,0.3104
6,17.9,1.743,1.384,0.3104
6,17.9,1.743,1.387,0.3104
6,17.9,1.744,1.382,0.3055
6,17.9,1.742,1.379,0.3152
6,17.9,1.738,1.385,0.3152
6,17.9,1.743,1.382,0.3201
6,17.9,1.742,1.389,0.3201
6,17.9,1.742,1.386,0.3177
6,17.9,1.741,1.395,0.3152
6,17.9,1.743,1.395,0.3226
6,17.9,1.74,1.391,0.3226
6,17.9,1.738,1.389,0.3201
6,17.9,1.742,1.385,0.3152
6,17.9,1.744,1.39,0.3226
6,17.9,1.738,1.392,0.3226
6,17.9,1.739,1.391,0.3177
6,17.9,1.743,1.388,0.3177
6,17.9,1.744,1.393,0.3177
6,17.9,1.742,1.386,0.3152
6,17.9,1.738,1.381,0.3128
6,17.9,1.743,1.391,0.3128
6,17.9,1.744,1.378,0.3201
6,17.9,1.743,1.384,0.3201
6,17.9,1.743,1.385,0.3201
6,17.9,1.743,1.386,0.3152
6,17.9,1.744,1.387,0.3079
6,17.9,1.742,1.379,0.3079
6,17.9,1.744,1.384,0.3079
6,17.9,1.742,1.387,0.3055
6,17.9,1.738,1.384,0.3079
6,17.9,1.738,1.381,0.3079
6,17.9,1.744,1.381,0.3006
6,17.9,1.741,1.391,0.3006
6,17.9,1.743,1.385,0.3006
6,17.9,1.743,1.383,0.3006
6,17.9,1.744,1.386,0.3079
6,17.9,1.742,1.385,0.3079
6,17.9,1.737,1.39,0.3079
6,17.9,1.742,1.386,0.3079
6,17.9,1.739,1.386,0.3079
6,17.9,1.739,1.39,0.3128
6,17.9,1.739,1.39,0.3177
6,17.9,1.743,1.389,0.3177
6,17.9,1.743,1.39,0.3152
6,17.9,1.741,1.391,0.3128
6,17.9,1.743,1.383,0.3128
6,17.9,1.739,1.392,0.3177
6,17.9,1.734,1.392,0.3275
6,17.9,1.742,1.386,0.3275
6,17.9,1.737,1.385,0.3299
6,17.9,1.739,1.392,0.3421
6,17.9,1.743,1.399,0.3397
6,17.9,1.743,1.405,0.3397
6,17.9,1.743,1.416,0.3519
6,17.9,1.741,1.413,0.3592
6,17.9,1.744,1.422,0.3592
6,17.9,1.744,1.422,0.3788
6,17.9,1.741,1.424,0.4032
6,17.9,1.746,1.425,0.4032
6,17.9,1.745,1.423,0.4203
6,17.9,1.744,1.424,0.4228
6,17.9,1.745,1.424,0.4228
6,17.9,1.744,1.424,0.4301
6,17.9,1.744,1.424,0.4326
6,17.9,1.744,1.424,0.4326
6,17.9,1.745,1.425,0.4374
6,17.9,1.746,1.421,0.4301
6,17.9,1.744,1.418,0.4301
6,17.9,1.747,1.424,0.4399
6,17.9,1.742,1.421,0.4472
6,17.9,1.744,1.419,0.4472
6,17.9,1.744,1.423,0.4423
6,17.9,1.745,1.428,0.4374
6,17.9,1.747,1.424,0.4374
6,17.9,1.744,1.424,0.4326
6,17.9,1.748,1.429,0.4374
6,17.9,1.745,1.427,0.435
6,17.9,1.745,1.425,0.435
6,17.9,1.746,1.424,0.435
6,17.9,1.744,1.426,0.4448
6,17.9,1.744,1.424,0.4448
6,17.9,1.745,1.421,0.4472
6,17.9,1.744,1.423,0.4448
6,17.9,1.746,1.422,0.4448
6,17.9,1.744,1.424,0.4399
6,17.9,1.747,1.422,0.4423
6,17.9,1.744,1.427,0.4423
6,17.9,1.744,1.424,0.4423
6,17.9,1.748,1.425,0.4448
6,17.9,1.744,1.429,0.4448
6,17.9,1.747,1.425,0.4423
6,17.9,1.75,1.424,0.4326
6,17.9,1.746,1.422,0.4326
6,17.9,1.744,1.424,0.4277
6,17.9,1.747,1.423,0.4326
6,17.9,1.747,1.424,0.4326
6,17.9,1.747,1.426,0.4301
6,17.9,1.75,1.424,0.4277
6,17.9,1.744,1.421,0.4252
6,17.9,1.744,1.419,0.4252
6,17.9,1.745,1.424,0.4326
6,17.9,1.744,1.422,0.4326
6,17.9,1.744,1.424,0.4326
6,17.9,1.746,1.426,0.435
6,17.9,1.745,1.422,0.435
6,17.9,1.744,1.422,0.435
6,17.9,1.744,1.424,0.4423
6,17.9,1.744,1.437,0.4399
6,17.9,1.744,1.42,0.4399
6,17.9,1.744,1.424,0.4423
6,17.9,1.747,1.424,0.4374
6,17.9,1.744,1.425,0.4374
6,17.9,1.746,1.421,0.435
6,17.9,1.745,1.421,0.4301
6,17.9,1.743,1.426,0.4399
6,17.9,1.745,1.419,0.4399
6,17.9,1.744,1.433,0.4423
6,17.9,1.749,1.438,0.4423
6,17.9,1.747,1.441,0.4521
6,17.9,1.747,1.447,0.4619
6,17.9,1.746,1.453,0.4839
6,17.9,1.744,1.453,0.4839
6,17.9,1.75,1.456,0.4985
6,17.9,1.749,1.462,0.5205
6,17.9,1.746,1.456,0.5205
6,17.9,1.747,1.456,0.5279
6,17.9,1.753,1.455,0.5279
6,17.9,1.754,1.456,0.5279
6,17.9,1.749,1.454,0.5327
6,17.9,1.75,1.458,0.5303
6,17.9,1.75,1.458,0.5474
6,17.9,1.747,1.454,0.5474
6,17.9,1.751,1.457,0.5547
6,17.9,1.75,1.458,0.5547
6,17.9,1.749,1.457,0.5474
6,17.9,1.753,1.458,0.5499
6,17.9,1.751,1.457,0.5523
6,17.9,1.749,1.457,0.5523
6,17.9,1.752,1.457,0.5425
6,17.9,1.747,1.456,0.5425
6,17.9,1.75,1.458,0.5303
6,17.9,1.745,1.454,0.5303
6,17.9,1.75,1.456,0.5376
6,17.9,1.752,1.456,0.5376
6,17.9,1.744,1.455,0.5376
6,17.9,1.747,1.455,0.5352
6,17.9,1.749,1.456,0.5303
6,17.9,1.747,1.454,0.5303
6,17.9,1.75,1.454,0.5254
6,17.9,1.749,1.456,0.5254
6,17.9,1.747,1.456,0.5205
6,17.9,1.747,1.456,0.523
6,17.9,1.75,1.459,0.523
6,17.9,1.746,1.455,0.523
